line_num, word, mean, line_num2, word2, sent, sent_mean,
1115,presently,"현재
(present, current현재의)
(latest, recent, up to date 최근의)",1115,presently,He's presently working on a new project.,그는 현재 새 프로젝트에 참여하고 있습니다.,
1116,numerous,많은,1116,numerous,The company received numerous complaints.,그 회사는 수많은 불만을 받았습니다.,
1117,abandon,"그만두다; 버리다(abondonment 버림, 포기)",1117,abandon,They had to abandon the mission.,그들은 그 임무를 포기해야 했습니다.,
1118,contractor,"계약자, 도급업자",1118,contractor,The contractor will start work next week.,그 도급업자는 다음 주에 작업을 시작할 것입니다.,
1119,develop,개발하다,1119,develop,They plan to develop new software.,그들은 새 소프트웨어를 개발할 계획입니다.,
1120,maintain,"유지하다, 관리하다",1120,maintain,It's important to maintain good posture.,올바른 자세를 유지하는 것이 중요합니다.,
1121,densely,"빽빽이, 밀집하여",1121,densely,The forest was densely populated with trees.,숲은 나무로 밀집되어 있었습니다.,
1122,prepare,"준비하다, 채비를 갖추다",1122,prepare,She needs time to prepare for the exam.,그녀는 시험 준비를 위해 시간이 필요합니다.,
1123,finally,"결국, 마침내",1123,finally,"Finally, he reached his destination.",결국 그는 목적지에 도착했습니다.,
1124,district,"지역, 지구",1124,district,He's the representative for this district.,그는 이 지역의 대표입니다.,
1125,renewal,재개발,1125,renewal,The renewal of the contract was negotiated.,계약 갱신이 협상되었습니다.,
1126,compulsory,의무적인,1126,compulsory,Education is compulsory for children.,교육은 아이들에게 의무적입니다.,
1127,interfere,"방해하다, 해치다",1127,interfere,Don't interfere with their plans.,그들의 계획에 간섭하지 마세요.,
1128,relocation,"이전, 재배치",1128,relocation,The relocation of the company was necessary.,그 회사의 이전이 필요했습니다.,
1129,totally,"완전히, 전적으로",1129,totally,I totally forgot about the meeting.,나는 회의를 완전히 잊어 버렸습니다.,
1130,actually,"실제로, 사실은",1130,actually,He's actually a very talented musician.,그는 실제로 매우 재능 있는 음악가입니다.,
1131,architect,건축가,1131,architect,The architect designed the new building.,건축가가 그 새 건물을 디자인했습니다.,
1132,enlarge,"확장하다, 확대하다",1132,enlarge,They plan to enlarge the garden.,그들은 정원을 확장할 계획입니다.,
1133,install,"설치하다, 장치하다",1133,install,They installed new software on all computers.,그들은 모든 컴퓨터에 새 소프트웨어를 설치했습니다.,
1134,permanent,영구적인,1134,permanent,She got a permanent job at the company.,그녀는 그 회사에서 정규직을 얻었습니다.,
1135,suppose,"생각하다, 추측하다(guess, infer 추측하다)",1135,suppose,I suppose we'll have to wait.,우리는 기다려야 할 것 같습니다.,
1136,adjacent,인접한,1136,adjacent,Their house is adjacent to ours.,그들의 집은 우리 집 옆에 있습니다.,
1137,consist,"구성되다, 이루어지다",1137,consist,The book consists of ten chapters.,그 책은 열 개의 장으로 이루어져 있습니다.,
1138,utility,공공시설; 공공요금,1138,utility,The utility bills arrived yesterday.,공과금 청구서가 어제 도착했습니다.,
1139,conserve,"보전하다, 유지하다",1139,conserve,It's important to conserve water.,물을 절약하는 것이 중요합니다.,
1140,chance,"가능성, 기회",1140,chance,Don't miss this chance to succeed.,성공할 기회를 놓치지 마세요.,
1141,forecast,(날씨의)예보,1141,forecast,The weather forecast predicts rain.,기상 예보가 비를 예상합니다.,
1142,waste,"쓰레기, 폐기물",1142,waste,It's a waste to throw away food.,음식을 버리는 것은 낭비입니다.,
1143,dispose,"처분하다, 처리하다",1143,dispose,Please dispose of your trash properly.,쓰레기를 올바르게 처리해 주세요.,
1144,recycling,재활용,1144,recycling,Recycling paper helps the environment.,종이 재활용은 환경에 도움이 됩니다.,
1145,clear,"맑게 갠; 명백한, 분명한
또렷하게, 완전히; 떨어져서",1145,clear,Let's clear the table after dinner.,저녁 식사 후 테이블을 치워 봅시다.,
1146,damage,"피해, 손해, 손상시키다",1146,damage,The storm caused significant damage to the building.,폭풍이 건물에 상당한 피해를 입혔습니다.,
1147,significant,"상당한; 중대한, 중요한",1147,significant,There has been a significant increase in sales.,판매량이 상당히 증가했습니다.,
1148,solution,해결책,1148,solution,They found a solution to the problem.,그들은 문제의 해결책을 찾았습니다.,
1149,occur,"(일이)발생하다, 생기다(happen, take place)",1149,occur,Accidents can occur if you're not careful.,조심하지 않으면 사고가 발생할 수 있습니다.,
1150,ideal,이상적인,1150,ideal,This location is ideal for a picnic.,이 장소는 소풍하기에 이상적입니다.,
1151,preserve,"보존하다, 보호하다(=conserve, maintain, retain, keep)",1151,preserve,We must preserve our natural resources.,우리는 우리의 자연 자원을 보존해야 합니다.,
1152,aid,"원조, 돕다",1152,aid,The organization provides aid to refugees.,그 기관은 난민에게 원조를 제공합니다.,
1153,excessive,"지나친, 과도한(excess 초과, 초과량)",1153,excessive,Eating excessive amounts of sugar is unhealthy.,과도한 설탕 섭취는 건강에 해로운 것입니다.,
1154,intensively,집중적으로( intense 격렬한),1154,intensively,They trained intensively for the competition.,그들은 대회를 위해 집중적으로 훈련했습니다.,
1155,vary,"다르다, 다양하다",1155,vary,Prices may vary depending on the location.,가격은 위치에 따라 달라질 수 있습니다.,
1156,pleasing,"즐거운, 기분 좋은, 만족스러운",1156,pleasing,The design received pleasing feedback from customers.,디자인은 고객들로부터 기분 좋은 피드백을 받았습니다.,
1157,mark,"점수, 평점, 표시, 축하하다",1157,mark,She received a high mark on her exam.,그녀는 시험에서 높은 점수를 받았습니다.,
1158,inaccessible,"접근이 불가능한, 이용이 불가능한",1158,inaccessible,The area was inaccessible by road.,그 지역은 도로로 접근할 수 없었습니다.,
1159,disturb,방해하다,1159,disturb,Please do not disturb while I'm working.,저가 일하고 있을 때 방해하지 마세요.,
1160,pollutant,오염물질,1160,pollutant,Air pollution is caused by various pollutants.,공기 오염은 여러 오염물질로 인해 발생합니다.,
1161,emission,"배기가스, 방출",1161,emission,The emission of greenhouse gases contributes to climate change.,온실 가스 배출은 기후 변화에 기여합니다.,
1162,dense,"빽빽한, 밀집한",1162,dense,The fog was so dense that we could hardly see.,안개가 매우 짙어서 우리는 거의 볼 수 없었습니다.,
1163,environmental,환경적인,1163,environmental,It's important to protect the environmental for future generations.,미래 세대를 위해 환경을 보호하는 것이 중요합니다.,
1164,consistent,"일치하는, 지속적인, 한결같은",1164,consistent,Her performance has been consistent throughout the year.,그녀의 성과는 올 해 내내 일관되었습니다.,
1165,leak,"누출, 누출량",1165,leak,There was a leak in the roof after the heavy rain.,폭우 뒤에 지붕에 누수가 있었습니다.,
1166,organization,단체,1166,organization,The organization provides support for underprivileged children.,그 기관은 불우한 아이들에게 지원을 제공합니다.,
1167,continually,계속해서,1167,continually,She's been working on the project continually for months.,그녀는 수개월 동안 계속해서 그 프로젝트에 참여하고 있습니다.,
1168,contaminate,오염시키다(=pollution),1168,contaminate,Waste from the factory has contaminated the river.,공장에서 나오는 폐기물이 강물을 오염시켰습니다.,
1169,disaster,재난,1169,disaster,The earthquake was a natural disaster.,지진은 자연 재해였습니다.,
1170,discharge,방출하다,1170,discharge,The discharge of untreated sewage into the river is illegal.,처리되지 않은 하수를 강으로 방류하는 것은 불법입니다.,
1171,resource,"자원, 자료",1171,resource,Renewable energy is an important resource for the future.,재생 에너지는 미래를 위한 중요한 자원입니다.,
1172,prominent,"유명한, 두드러진",1172,prominent,He's a prominent figure in the field of science.,그는 과학 분야에서 유명한 인물입니다.,
1173,deplete,고갈시키다(depletion 고갈),1173,deplete,Overfishing has depleted the fish population in the ocean.,과잉 어업으로 인해 바다의 물고기 양이 감소했습니다.,
1174,purify,정화시키다,1174,purify,Purify the water before drinking it.,물을 마시기 전에 정화해라.,
1175,endangered,멸종 위기에 처한,1175,endangered,Many species are endangered due to habitat loss.,많은 종들이 서식지의 손실로 인해 멸종 위기에 처해있다.,
1176,extinction,멸종,1176,extinction,The extinction of certain animals is a result of human activities.,특정 동물들의 멸종은 인간의 활동의 결과이다.,
1177,drought,가뭄,1177,drought,The drought has caused crops to wither.,가뭄으로 인해 작물이 시들었다.,
1178,inflict,"(고통,피해를)입히다, 가하다",1178,inflict,The war inflicted great suffering on the civilian population.,전쟁은 민간인들에게 큰 고통을 가했다.,
1179,migration,"이동, 이주",1179,migration,Bird migration patterns have been disrupted by climate change.,새들의 이주 패턴이 기후 변화로 인해 중단되었다.,
1180,ecology,"생태, 자연환경",1180,ecology,Ecology is the study of the relationships between organisms and their environment.,생태학은 생물과 그들의 환경 사이의 관계를 연구하는 학문이다.,
1181,habitat,"(동, 식물의)서식지",1181,habitat,Loss of habitat is a major threat to biodiversity.,서식지의 상실은 생물 다양성에 대한 주요 위협이다.,
1182,fatigue,피로,1182,fatigue,Chronic fatigue can significantly impact daily life.,만성 피로는 일상 생활에 상당한 영향을 미칠 수 있다.,
1183,checkup,건강 진단,1183,checkup,Regular checkups are important for maintaining good health.,정기적인 건강 진단은 건강을 유지하는 데 중요하다.,
